product1_DefaultCallProtocol;product1_ListenPort;product1_DefaultTransportProtocol;product1_Encryption;product1_SipZrtpAttribute;product1_AudioCodec;product1_VideoCodec;product1_Resolution;product1_SipMode;product1_H323Mode;product1_MTU;product1_DefaultCallRate;product1_MaxReceivedCallRate;product1_MaxTransmitedCallRate;product2_DefaultCallProtocol;product2_ListenPort;product2_DefaultTransportProtocol;product2_Encryption;product2_SipZrtpAttribute;product2_AudioCodec;product2_VideoCodec;product2_Resolution;product2_SipMode;product2_H323Mode;product2_MTU;product2_DefaultCallRate;product2_MaxReceivedCallRate;product2_MaxTransmitedCallRate;State
googletalk;on;auto;off;auto;pcmu-8000;ulpfec;1080;off;off;910;3070;349;3188;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;664;4980;200;4142;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1492;2355;1120;79;iptel.org;off;auto;off;auto;speex-8000;ulpfec;1080;on;on;514;3358;2335;4146;Failed
aim;off;auto;besteffort;auto;speex-8000;vp8;1080;off;off;1492;4751;290;79;iptel.org;off;auto;off;false;speex-8000;ulpfec;1080;on;on;507;3358;52;4290;Failed
sip;off;tls;on;auto;telephone-event-80000;ulpfec;1080;off;on;979;4630;3997;449;h323;off;auto;besteffort;auto;auto;auto;240;on;on;507;4945;52;4142;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1492;4751;1331;79;iptel.org;off;udp;off;false;speex-8000;ulpfec;720;on;on;507;3366;1302;1164;Failed
aim;on;auto;besteffort;true;ilbc-8000;h264;360;off;off;1492;4751;465;79;iptel.org;off;auto;off;false;speex-8000;ulpfec;1080;on;on;514;3358;3324;428;Failed
googletalk;off;auto;off;auto;pcmu-8000;h264;1080;off;off;680;4751;1331;3197;icq;off;auto;off;true;telephone-event-80000;auto;240;on;on;507;3299;52;4146;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1446;1801;2247;3242;iptel.org;off;tls;off;false;speex-8000;rtx;1080;on;off;507;4248;3302;157;Connected
googletalk;off;auto;off;auto;pcmu-8000;h264;1080;on;off;910;3070;349;3188;ippi;off;auto;off;true;pcmu-8000;auto;360;on;off;538;4945;4302;4418;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1476;4575;2183;3197;iptel.org;on;auto;off;false;speex-8000;rtx;1080;on;on;507;555;3009;428;Connected
googletalk;off;auto;besteffort;auto;pcmu-8000;auto;1080;off;off;1492;1801;4367;3197;icq;off;udp;off;false;ilbc-8000;ulpfec;360;on;off;507;4898;4843;4146;Failed
aim;off;auto;besteffort;auto;pcmu-8000;h264;720;on;off;1420;1801;2861;3242;icq;on;tls;off;false;speex-8000;rtx;1080;on;on;507;2130;3324;428;Connected
sip;off;tcp;off;auto;telephone-event-80000;auto;1080;off;off;873;4098;4894;415;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;664;4980;200;4142;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;590;1551;1743;3193;ippi;off;auto;off;true;pcmu-8000;auto;720;on;on;507;3366;2814;1164;Connected
aim;off;auto;besteffort;auto;speex-8000;ulpfec;1080;off;off;1407;4605;4894;3193;h323;off;auto;off;true;pcma-8000;auto;360;on;off;664;4980;200;4142;Failed
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1492;1801;1387;3242;iptel.org;on;tcp;off;false;ilbc-8000;rtx;1080;on;on;712;2130;3324;428;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1492;4098;4894;3193;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;664;4945;52;4290;Connected
googletalk;on;auto;off;auto;pcmu-8000;h264;1080;off;off;591;4837;349;2642;ippi;off;auto;off;auto;telephone-event-80000;auto;360;on;off;507;4755;2949;4142;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1492;4751;1331;79;iptel.org;off;auto;off;false;speex-8000;ulpfec;1080;on;on;514;3358;3324;428;Failed
aim;off;auto;off;auto;pcmu-8000;h264;1080;on;off;1420;1801;2861;3242;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;507;1440;52;4290;Connected
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1404;1413;1331;3197;irc;off;tls;off;false;speex-8000;rtx;1080;on;on;507;2130;3324;428;Connected
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1492;1801;2247;3242;icq;on;auto;off;false;speex-8000;auto;720;on;off;507;2130;3324;428;Connected
sip;off;tcp;off;auto;silk-8000;auto;1080;off;off;591;4116;4894;1078;ippi;off;auto;besteffort;auto;telephone-event-80000;auto;360;on;off;507;4898;52;4479;Failed
aim;off;auto;off;auto;pcmu-8000;h264;1080;on;off;1420;1801;2861;3242;googletalk;on;tls;off;false;speex-8000;rtx;1080;on;on;507;2130;3324;428;Connected
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1492;4751;1331;3218;iptel.org;off;tls;off;false;ilbc-8000;auto;720;on;off;507;2954;749;4142;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1492;1801;4894;3193;h323;off;auto;off;false;pcma-8000;auto;240;on;on;507;4900;52;4146;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1315;4837;349;2642;ippi;off;udp;off;false;speex-8000;ulpfec;1080;on;on;507;3358;1302;2143;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;873;1527;4210;3188;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;664;4980;52;4142;Connected
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1492;1801;4894;3193;h323;off;auto;off;false;pcma-8000;vp8;360;on;on;507;3358;3415;4928;Connected
sip;off;tls;off;auto;telephone-event-80000;auto;1080;off;off;873;4098;4894;415;ippi;off;auto;besteffort;true;pcma-8000;auto;360;on;off;664;4945;52;4142;Failed
aim;on;auto;on;auto;pcmu-8000;h264;1080;off;off;1492;4751;1331;3218;icq;off;tls;off;false;ilbc-8000;auto;720;on;off;507;4945;52;4142;Failed
aim;on;auto;besteffort;true;pcmu-8000;h264;1080;off;off;1492;4751;1331;79;iptel.org;off;auto;off;false;pcma-8000;ulpfec;1080;on;on;540;4755;827;3876;Connected
googletalk;off;auto;off;auto;pcmu-8000;h264;1080;on;off;1420;2276;3975;3242;ippi;on;tls;off;true;pcma-8000;auto;360;on;off;664;4980;1393;4142;Connected
sip;on;auto;besteffort;auto;speex-8000;ulpfec;1080;off;off;1492;3238;1128;449;ippi;off;udp;off;true;pcmu-8000;auto;360;on;on;507;4945;52;4142;Failed
googletalk;off;auto;on;auto;pcmu-8000;auto;1080;on;off;910;2269;349;3188;ippi;off;auto;off;true;pcmu-8000;auto;360;on;off;664;4945;52;428;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;ulpfec;1080;off;off;1404;4751;1331;3193;h323;off;auto;off;true;silk-8000;auto;360;on;on;507;4911;2949;4146;Failed
googletalk;off;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1446;1801;1743;3193;iptel.org;off;tls;off;false;speex-8000;auto;720;on;off;507;3358;3415;4146;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;910;2269;349;4995;ippi;off;udp;off;true;ilbc-8000;auto;720;on;off;507;4898;52;4142;Connected
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;910;4751;1331;4943;icq;off;auto;off;true;speex-8000;ulpfec;1080;on;on;507;3358;1206;3368;Connected
aim;on;auto;on;auto;speex-8000;ulpfec;1080;off;off;1407;4605;4894;3193;h323;off;auto;off;true;silk-8000;auto;360;on;off;507;4898;2605;4142;Failed
googletalk;off;udp;off;auto;ilbc-8000;auto;1080;off;off;1492;4751;61;132;ippi;off;auto;off;false;pcma-8000;auto;360;on;off;500;4945;52;4142;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1492;4751;1821;79;iptel.org;off;auto;off;true;speex-8000;ulpfec;1080;on;on;664;4945;52;4290;Connected
googletalk;off;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1446;1801;2247;3242;iptel.org;off;tls;off;false;speex-8000;rtx;1080;on;off;507;4248;3302;157;Failed
aim;off;auto;off;auto;silk-8000;auto;1080;off;off;591;4417;4894;1777;ippi;off;auto;off;auto;pcma-8000;auto;360;on;off;507;4945;4302;4418;Connected
aim;off;auto;off;auto;pcmu-8000;h264;1080;on;off;1420;1801;2861;3242;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;507;4611;52;4290;Failed
googletalk;off;auto;off;auto;speex-8000;ulpfec;1080;off;off;1492;4751;1331;79;iptel.org;off;auto;off;false;speex-8000;auto;360;on;off;664;4945;52;4290;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;auto;1080;on;off;1420;1801;1743;3193;ippi;off;auto;besteffort;false;pcma-8000;auto;240;on;off;699;4755;52;4142;Failed
googletalk;on;auto;off;auto;pcmu-8000;h264;1080;off;off;1492;1801;2861;3218;iptel.org;off;auto;off;true;speex-8000;rtx;1080;on;on;507;3358;52;4290;Failed
googletalk;on;auto;off;auto;speex-8000;ulpfec;1080;off;off;1492;4751;61;132;ippi;off;auto;off;false;pcma-8000;auto;360;on;on;500;4945;52;4142;Connected
aim;on;auto;besteffort;true;pcmu-8000;vp8;1080;off;off;1492;1801;2247;3242;iptel.org;on;auto;off;true;pcmu-8000;auto;360;on;off;518;4945;52;4290;Failed
sip;off;auto;off;auto;pcmu-8000;h264;1080;on;off;575;1053;1581;3193;ippi;off;auto;off;true;auto;auto;360;on;off;507;4945;4302;4418;Failed
aim;on;auto;on;auto;ilbc-8000;auto;1080;off;off;1492;1122;1357;3242;ippi;off;auto;off;true;pcma-8000;auto;1080;on;on;540;4755;827;3876;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;910;2269;349;3188;ippi;off;udp;off;true;ilbc-8000;auto;360;on;off;507;3358;827;4142;Failed
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1482;875;349;3188;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;664;4945;52;4142;Connected
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1492;4419;1120;79;iptel.org;off;auto;off;false;auto;auto;240;on;off;664;4945;52;4290;Connected
googletalk;off;auto;off;auto;telephone-event-80000;ulpfec;1080;off;off;591;4265;4894;3193;ippi;off;auto;off;auto;pcma-8000;auto;360;on;off;507;4945;52;4142;Connected
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1473;1801;2861;3242;iptel.org;on;tls;off;false;speex-8000;rtx;1080;on;on;507;2130;3324;428;Connected
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1420;1801;2861;3242;iptel.org;off;auto;off;false;pcma-8000;ulpfec;1080;on;off;664;4945;52;4290;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1420;2269;349;3188;ippi;off;udp;off;true;ilbc-8000;auto;360;on;off;507;3358;827;4142;Failed
googletalk;on;tls;off;auto;telephone-event-80000;ulpfec;1080;off;on;979;4630;3997;449;ippi;off;auto;besteffort;auto;auto;vp8;240;on;on;507;4927;2669;4420;Failed
googletalk;off;tls;off;auto;amr-wb-16000;auto;1080;off;off;687;3238;1128;2479;h323;off;auto;besteffort;auto;telephone-event-80000;auto;360;on;off;507;4611;200;4142;Failed
googletalk;on;auto;besteffort;auto;pcma-8000;h264;1080;off;off;1492;1801;4894;3193;iptel.org;off;auto;off;false;pcma-8000;vp8;360;on;on;507;3358;3415;4928;Failed
googletalk;on;auto;off;auto;pcmu-8000;h264;1080;off;off;1492;4751;1331;79;iptel.org;off;auto;off;true;speex-8000;ulpfec;1080;on;on;507;1508;52;4290;Failed
googletalk;on;auto;on;auto;speex-8000;ulpfec;1080;off;off;1407;4605;642;477;iptel.org;on;auto;off;false;amr-wb-16000;ulpfec;360;on;off;518;4945;980;4290;Failed
sip;on;auto;besteffort;auto;speex-8000;ulpfec;1080;off;off;1492;3238;1128;449;h323;off;auto;besteffort;auto;telephone-event-80000;auto;360;on;on;532;4980;52;4290;Failed
googletalk;on;tcp;off;true;telephone-event-80000;ulpfec;1080;off;on;979;4630;3997;449;ippi;off;auto;besteffort;auto;auto;auto;240;on;off;664;4945;52;4290;Connected
googletalk;off;auto;off;auto;speex-8000;ulpfec;1080;off;off;1492;4751;1331;79;iptel.org;off;auto;off;true;pcma-8000;auto;360;on;off;664;4980;200;4142;Failed
googletalk;on;auto;off;true;pcmu-8000;h264;1080;off;off;1492;4751;1331;79;iptel.org;off;auto;off;true;pcma-8000;auto;360;on;off;664;4980;200;4142;Failed
googletalk;off;auto;off;auto;pcmu-8000;h264;1080;on;off;1420;1801;1743;3242;ippi;off;auto;off;true;pcma-8000;auto;1080;on;off;540;4755;827;3876;Connected
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1492;4751;3997;449;h323;off;auto;besteffort;auto;auto;auto;360;on;off;507;4898;52;4142;Failed
googletalk;on;auto;off;auto;pcmu-8000;h264;1080;off;off;1492;4751;642;477;ippi;off;auto;off;false;amr-wb-16000;ulpfec;480;on;on;507;3358;969;4418;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1492;4751;1331;79;iptel.org;off;auto;off;false;speex-8000;ulpfec;1080;on;on;507;3358;1302;3501;Connected
aim;on;auto;besteffort;true;pcmu-8000;h264;1080;off;off;1492;4751;2861;3242;icq;on;auto;off;false;speex-8000;ulpfec;1080;on;on;1340;4755;827;3876;Connected
googletalk;off;auto;off;auto;speex-8000;ulpfec;1080;off;off;952;4630;3997;449;h323;off;auto;besteffort;auto;auto;ulpfec;240;on;on;507;4980;52;4142;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1279;4837;1590;2642;ippi;off;udp;off;false;speex-8000;auto;240;on;on;507;4945;52;4142;Failed
googletalk;off;auto;off;auto;speex-8000;ulpfec;1080;off;off;1492;4751;1331;79;iptel.org;off;auto;off;true;telephone-event-80000;auto;360;on;off;664;4945;52;4290;Failed
googletalk;off;auto;off;auto;silk-8000;auto;1080;on;off;591;4417;4894;1777;ippi;off;auto;off;auto;pcma-8000;auto;360;on;off;507;4945;4302;4418;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1420;1801;1107;3218;iptel.org;off;tls;off;true;speex-8000;auto;720;on;on;507;4626;52;4290;Connected
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1492;1122;1357;3242;iptel.org;off;auto;off;false;speex-8000;auto;360;on;off;664;4945;52;4142;Failed
aim;on;auto;besteffort;true;pcmu-8000;h264;1080;off;off;1492;4751;1331;79;iptel.org;off;auto;off;false;pcma-8000;ulpfec;1080;on;on;507;3358;3494;241;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1476;4575;2183;3197;iptel.org;on;auto;off;false;speex-8000;rtx;1080;on;on;507;2130;3324;428;Connected
aim;on;auto;besteffort;auto;pcmu-8000;auto;1080;off;off;1492;1801;4185;3242;iptel.org;off;tls;off;false;speex-8000;rtx;1080;on;on;507;2130;1554;428;Connected
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;591;4098;4894;1078;ippi;off;auto;off;true;telephone-event-80000;auto;360;on;on;507;4898;52;4479;Connected
googletalk;off;auto;besteffort;auto;pcmu-8000;h264;480;on;off;1420;1801;2861;3242;icq;on;tls;off;false;speex-8000;auto;1080;on;off;507;1570;1302;381;Failed
aim;on;auto;off;auto;pcmu-8000;h264;1080;off;off;1492;4751;1331;79;iptel.org;off;auto;off;false;amr-wb-16000;ulpfec;1080;on;on;507;3358;1302;2655;Failed
sip;on;tls;off;true;telephone-event-80000;ulpfec;1080;off;on;979;4630;3997;449;h323;off;auto;besteffort;auto;telephone-event-80000;auto;240;on;on;507;4980;52;4142;Failed
aim;on;auto;besteffort;auto;gsm-8000;h264;1080;on;off;591;4265;4894;3193;ippi;off;auto;off;false;pcma-8000;auto;360;on;off;507;4945;52;4142;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1420;1801;2861;3242;iptel.org;off;tls;off;false;speex-8000;auto;720;on;on;507;4900;4112;4146;Connected
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1492;4751;1331;79;iptel.org;on;auto;off;false;amr-wb-16000;ulpfec;240;on;on;507;4755;827;4146;Connected
googletalk;off;tls;off;auto;telephone-event-80000;auto;1080;off;off;591;4098;4894;1078;ippi;off;auto;off;true;telephone-event-80000;auto;360;on;off;507;4945;4244;4290;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1492;1801;2861;3218;iptel.org;off;tls;on;false;speex-8000;auto;360;on;on;507;4900;4460;2655;Connected
googletalk;off;auto;off;auto;pcmu-8000;h264;1080;off;off;561;1801;1743;3242;ippi;off;auto;off;true;pcma-8000;auto;1080;on;on;507;4900;52;4146;Connected
sip;off;tls;off;auto;telephone-event-80000;rtx;1080;off;on;979;4630;3997;449;ippi;off;auto;besteffort;auto;auto;auto;240;on;on;507;4611;52;4142;Failed
googletalk;on;auto;off;auto;pcmu-8000;h264;720;off;off;1453;3238;1128;3193;ippi;off;auto;besteffort;false;pcma-8000;auto;360;on;off;664;4945;52;4142;Failed
googletalk;on;auto;off;auto;pcmu-8000;h264;1080;off;off;591;4837;349;2642;ippi;off;udp;off;auto;telephone-event-80000;auto;360;on;off;507;4755;2949;4142;Failed
googletalk;off;auto;off;auto;speex-8000;vp8;1080;off;off;1492;1801;2861;3242;ippi;off;auto;off;true;pcma-8000;auto;1080;on;on;540;4755;827;3876;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1420;1801;2861;3242;iptel.org;off;tls;off;false;speex-8000;auto;240;on;on;507;4945;52;4142;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1446;1801;2861;3242;icq;on;tls;off;false;speex-8000;auto;1080;on;on;507;2130;3324;1829;Connected
aim;on;auto;on;auto;speex-8000;vp8;1080;off;off;591;3682;4894;1078;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;664;4945;52;4142;Failed
aim;on;auto;besteffort;true;ilbc-8000;h264;360;off;off;1492;4751;1331;79;iptel.org;off;auto;off;false;pcma-8000;ulpfec;360;on;off;507;4898;4843;4146;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1482;3810;1409;3193;ippi;off;auto;off;true;speex-8000;rtx;1080;on;on;507;2130;3009;428;Failed
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1482;875;349;3188;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;664;4589;4223;4142;Failed
aim;on;auto;on;auto;pcmu-8000;auto;1080;on;off;591;4098;4894;3193;ippi;off;auto;off;true;pcma-8000;auto;480;on;off;507;4611;52;4290;Failed
aim;off;tcp;off;auto;silk-8000;auto;1080;off;off;591;4116;4894;1078;ippi;off;auto;besteffort;auto;telephone-event-80000;auto;360;on;on;507;4898;52;4479;Connected
sip;off;tcp;off;auto;telephone-event-80000;auto;1080;off;off;591;4098;4894;415;ippi;off;auto;besteffort;auto;auto;auto;240;on;on;507;4980;52;4290;Failed
sip;off;tls;off;auto;telephone-event-80000;ulpfec;1080;off;on;979;4630;3997;449;ippi;off;auto;besteffort;auto;auto;auto;240;on;off;507;4898;52;4142;Failed
googletalk;on;auto;besteffort;true;ilbc-8000;h264;1080;off;off;1492;4751;1331;79;iptel.org;off;auto;off;true;pcma-8000;auto;360;on;off;507;4898;52;4142;Failed
googletalk;off;auto;besteffort;auto;pcmu-8000;auto;1080;off;off;1492;4751;1331;79;icq;on;auto;off;false;ilbc-8000;ulpfec;1080;on;on;514;3358;3415;4146;Failed
googletalk;off;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1265;1801;2861;3242;ippi;on;auto;off;false;speex-8000;ulpfec;1080;on;on;514;3881;200;4451;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1492;1801;2861;1710;ippi;off;auto;off;auto;amr-wb-16000;ulpfec;1080;on;on;507;4898;4704;4142;Failed
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;910;2269;349;3188;irc;off;auto;off;true;pcmu-8000;auto;360;on;off;500;4945;52;4146;Failed
googletalk;off;tcp;off;auto;telephone-event-80000;auto;1080;off;off;979;4630;3997;449;h323;off;auto;besteffort;auto;auto;auto;240;on;on;507;4611;200;4451;Failed
googletalk;off;auto;off;auto;telephone-event-80000;auto;1080;off;off;549;4098;4894;1711;ippi;off;auto;besteffort;auto;pcmu-8000;auto;360;on;off;507;4755;200;4451;Failed
googletalk;off;auto;off;auto;telephone-event-80000;auto;1080;off;off;873;4098;4894;415;ippi;off;auto;off;true;telephone-event-80000;auto;240;on;off;532;4980;52;4142;Failed
googletalk;off;tls;off;auto;amr-wb-16000;auto;1080;off;off;687;3238;1128;2479;h323;off;auto;besteffort;auto;telephone-event-80000;auto;360;on;off;507;4611;1422;4146;Failed
aim;on;auto;besteffort;true;ilbc-8000;h264;360;off;off;1492;4751;465;79;iptel.org;off;auto;off;false;speex-8000;ulpfec;1080;on;on;514;3358;3324;428;Connected
aim;on;auto;besteffort;true;pcmu-8000;h264;1080;off;off;1492;4751;2861;4359;icq;on;udp;off;false;pcma-8000;ulpfec;720;on;on;507;3358;3167;4418;Connected
aim;off;auto;off;auto;speex-8000;ulpfec;1080;off;off;790;4630;4416;690;h323;off;auto;besteffort;auto;auto;auto;240;on;off;500;4945;52;4142;Connected
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1420;1801;2861;3242;iptel.org;on;tls;off;false;speex-8000;auto;720;on;off;501;3996;90;4451;Failed
googletalk;off;auto;off;auto;pcmu-8000;auto;1080;on;off;910;3070;349;3188;ippi;off;auto;off;true;pcmu-8000;auto;360;on;off;538;4945;4302;4418;Failed
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1492;1801;2247;3242;icq;on;tls;off;false;speex-8000;auto;720;on;on;507;2130;3324;1829;Failed
aim;on;auto;besteffort;true;pcmu-8000;h264;1080;off;off;1492;4751;2861;3242;icq;on;auto;off;false;speex-8000;ulpfec;1080;on;on;507;4900;609;4146;Connected
googletalk;off;auto;off;auto;pcmu-8000;auto;1080;on;off;910;1801;1743;3193;ippi;off;auto;off;true;pcma-8000;auto;360;on;on;507;3358;1302;4418;Connected
googletalk;on;auto;on;auto;silk-12000;ulpfec;1080;off;off;1407;4605;642;477;ippi;off;auto;besteffort;true;telephone-event-80000;auto;360;on;off;664;4945;52;4290;Connected
googletalk;off;auto;off;auto;silk-8000;auto;1080;off;off;591;4417;4894;1777;ippi;off;auto;off;auto;pcma-8000;auto;360;on;off;507;4945;52;4290;Connected
googletalk;on;auto;off;auto;gsm-8000;h264;1080;off;off;979;4605;4894;3193;ippi;off;auto;off;true;pcma-8000;auto;360;on;on;507;4980;52;4290;Connected
aim;on;auto;besteffort;true;ilbc-8000;h264;1080;off;off;1492;4751;1331;79;iptel.org;off;auto;besteffort;auto;auto;auto;360;on;on;507;4898;52;4479;Connected
aim;on;auto;besteffort;auto;pcmu-8000;auto;1080;off;off;1492;1122;1357;3242;iptel.org;off;auto;off;false;speex-8000;ulpfec;1080;on;off;507;4898;52;4142;Connected
googletalk;on;auto;besteffort;true;ilbc-8000;h264;1080;off;off;1492;4751;1331;79;iptel.org;on;auto;off;false;pcma-8000;rtx;360;on;on;507;3634;200;4418;Connected
sip;off;tcp;off;auto;telephone-event-80000;ulpfec;1080;off;off;979;4630;4416;690;h323;off;auto;besteffort;auto;auto;auto;240;on;off;500;4945;52;4142;Failed
googletalk;off;auto;besteffort;auto;speex-8000;ulpfec;1080;off;off;1492;4751;61;132;ippi;off;auto;off;false;pcmu-8000;auto;360;on;off;540;4755;827;3876;Failed
sip;off;tcp;off;auto;telephone-event-80000;auto;1080;off;off;591;4098;4894;415;ippi;off;auto;besteffort;auto;auto;auto;240;on;on;507;4980;52;4290;Failed
googletalk;off;auto;off;auto;pcmu-8000;auto;1080;on;off;910;2269;349;3188;ippi;off;auto;off;false;pcma-8000;auto;360;on;off;507;4945;52;4146;Connected
googletalk;off;udp;off;auto;gsm-8000;auto;1080;off;off;591;4098;4894;449;h323;off;auto;besteffort;auto;auto;auto;360;on;off;507;4898;52;4291;Failed
aim;off;auto;off;auto;telephone-event-80000;auto;1080;off;off;1407;4605;4894;3193;h323;off;auto;off;true;silk-8000;auto;360;on;on;507;4755;2949;4146;Connected
sip;off;tls;off;auto;telephone-event-80000;ulpfec;1080;off;on;979;3466;3997;449;iptel.org;off;auto;besteffort;auto;auto;auto;240;on;off;507;4945;52;4142;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1492;1801;2247;3242;icq;on;auto;off;false;speex-8000;auto;720;on;off;507;2130;3324;428;Connected
googletalk;on;auto;off;auto;pcmu-8000;h264;1080;off;off;1492;1801;2861;3242;h323;off;auto;besteffort;auto;telephone-event-80000;h264;360;on;on;507;4898;52;4142;Connected
googletalk;off;auto;off;auto;telephone-event-80000;ulpfec;1080;off;off;591;4265;4894;3193;ippi;off;auto;off;true;pcma-8000;auto;1080;on;off;540;4755;827;3876;Failed
aim;on;auto;besteffort;true;ilbc-8000;h264;360;off;off;1492;4751;642;477;ippi;off;auto;off;false;speex-8000;ulpfec;480;on;on;664;4945;52;4290;Connected
aim;off;auto;off;auto;pcmu-8000;h264;1080;on;off;1420;1801;2861;3242;iptel.org;on;tls;off;false;speex-8000;auto;1080;on;on;507;2130;3324;428;Connected
googletalk;on;auto;besteffort;true;pcmu-8000;h264;1080;off;off;873;1527;4210;3188;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;664;4980;52;4142;Failed
googletalk;on;auto;off;auto;speex-8000;ulpfec;1080;off;off;708;4265;4894;3193;ippi;off;auto;off;false;pcma-8000;ulpfec;1080;off;on;507;4611;200;4142;Failed
sip;off;tcp;off;auto;telephone-event-80000;auto;1080;off;off;591;4098;4894;1078;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;664;4945;52;4142;Failed
googletalk;off;auto;off;auto;gsm-8000;h264;1080;off;off;591;4116;4894;1078;ippi;off;auto;besteffort;auto;telephone-event-80000;auto;360;on;off;507;4898;52;4479;Failed
aim;off;auto;off;auto;pcmu-8000;h264;1080;off;off;1487;4837;349;2642;ippi;off;udp;off;auto;telephone-event-80000;auto;240;on;off;540;4755;827;3876;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1492;1801;2861;3242;icq;off;auto;off;auto;pcmu-8000;auto;360;on;off;507;2188;827;2714;Connected
aim;on;auto;off;auto;pcmu-8000;h264;1080;off;off;1492;4751;2339;3197;icq;off;auto;off;false;speex-8000;rtx;1080;on;on;507;3274;1254;1661;Failed
sip;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1492;1801;2861;3242;iptel.org;off;auto;off;false;speex-8000;auto;720;on;on;507;3358;3415;4146;Failed
googletalk;off;auto;off;auto;telephone-event-80000;ulpfec;1080;off;off;591;4265;4894;3193;ippi;off;auto;besteffort;auto;pcma-8000;auto;360;on;off;507;4980;52;4290;Connected
googletalk;on;auto;off;auto;telephone-event-80000;rtx;1080;off;on;979;4630;3997;449;ippi;off;auto;besteffort;false;auto;auto;240;on;on;507;4611;200;4451;Connected
googletalk;on;auto;off;auto;pcmu-8000;h264;1080;off;off;1492;4226;61;132;ippi;off;auto;off;false;pcma-8000;auto;360;on;off;500;4945;52;4142;Failed
